visit_day,visits
2196-06-02,7
2196-06-03,8
2196-06-04,3
2196-06-05,5
2196-06-06,4
2196-06-07,8
2196-06-08,10
2196-06-09,3
2196-06-10,3
2196-06-11,3
2196-06-12,11
2196-06-13,8
2196-06-14,4
2196-06-15,5
2196-06-16,7
2196-06-17,5
2196-06-18,7
2196-06-19,4
2196-06-20,2
2196-06-21,1
2196-06-22,3
2196-06-23,3
2196-06-24,8
2196-06-25,4
2196-06-26,7
2196-06-27,7
2196-06-28,4
2196-06-29,5
2196-06-30,10
2196-07-01,4
2196-07-02,1
2196-07-03,6
2196-07-04,4
2196-07-05,7
2196-07-06,6
2196-07-07,7
2196-07-08,4
2196-07-09,4
2196-07-10,8
2196-07-11,5
2196-07-12,3
2196-07-13,7
2196-07-14,12
2196-07-15,9
2196-07-16,7
2196-07-17,5
2196-07-18,9
2196-07-19,4
2196-07-20,2
2196-07-21,9
2196-07-22,6
2196-07-23,3
2196-07-24,6
2196-07-25,5
2196-07-26,7
2196-07-27,4
2196-07-28,2
2196-07-29,2
2196-07-30,5
2196-07-31,7
2196-08-01,9
2196-08-02,6
2196-08-03,4
2196-08-04,8
2196-08-05,3
2196-08-06,3
2196-08-07,7
2196-08-08,5
2196-08-09,6
2196-08-10,3
2196-08-11,4
2196-08-12,4
2196-08-13,3
2196-08-14,5
2196-08-15,5
2196-08-16,8
2196-08-17,2
2196-08-18,7
2196-08-19,10
2196-08-20,6
2196-08-21,3
2196-08-22,3
2196-08-23,9
2196-08-24,7
2196-08-25,5
2196-08-26,5
2196-08-27,6
2196-08-28,7
2196-08-29,7
2196-08-30,6
2196-08-31,9
2196-09-01,4
2196-09-02,3
2196-09-03,7
2196-09-04,9
2196-09-05,7
2196-09-06,3
2196-09-07,6
2196-09-08,2
2196-09-09,3
2196-09-10,14
2196-09-11,6
2196-09-12,4
2196-09-13,5
2196-09-14,11
2196-09-15,6
2196-09-16,5
2196-09-17,4
2196-09-18,2
2196-09-19,6
2196-09-20,5
2196-09-21,8
2196-09-22,8
2196-09-23,4
2196-09-24,8
2196-09-25,8
2196-09-26,5
2196-09-27,7
2196-09-28,6
2196-09-29,5
2196-09-30,6
2196-10-01,8
2196-10-02,4
2196-10-03,4
2196-10-04,8
2196-10-05,8
2196-10-06,3
2196-10-07,9
2196-10-08,5
2196-10-09,6
2196-10-10,8
2196-10-11,4
2196-10-12,4
2196-10-13,11
2196-10-14,10
2196-10-15,4
2196-10-16,5
2196-10-17,6
2196-10-18,8
2196-10-19,10
2196-10-20,3
2196-10-21,5
2196-10-22,3
2196-10-23,5
2196-10-24,14
2196-10-25,7
2196-10-26,1
2196-10-27,6
2196-10-28,3
2196-10-29,7
2196-10-30,7
2196-10-31,4
2196-11-01,7
2196-11-02,8
2196-11-04,10
2196-11-05,10
2196-11-06,4
2196-11-07,5
2196-11-08,3
2196-11-09,2
2196-11-10,4
2196-11-11,10
2196-11-12,6
2196-11-13,3
2196-11-14,4
2196-11-15,9
2196-11-16,5
2196-11-17,10
2196-11-18,13
2196-11-19,8
2196-11-20,3
2196-11-21,4
2196-11-22,9
2196-11-23,4
2196-11-24,8
2196-11-25,4
2196-11-26,9
2196-11-27,5
2196-11-28,7
2196-11-29,4
2196-11-30,4
2196-12-01,6
2196-12-02,7
2196-12-03,6
2196-12-04,5
2196-12-05,7
2196-12-06,7
2196-12-07,10
2196-12-08,11
2196-12-09,3
2196-12-10,8
2196-12-11,10
2196-12-12,4
2196-12-13,5
2196-12-14,6
2196-12-15,4
2196-12-16,4
2196-12-17,10
2196-12-18,9
2196-12-19,4
2196-12-20,7
2196-12-21,5
2196-12-22,7
2196-12-23,4
2196-12-24,5
2196-12-25,6
2196-12-26,8
2196-12-27,7
2196-12-28,6
2196-12-29,7
2196-12-30,6
2196-12-31,8
2197-01-01,7
2197-01-02,3
2197-01-03,5
2197-01-04,3
2197-01-05,2
2197-01-06,4
2197-01-07,5
2197-01-08,6
2197-01-09,7
2197-01-10,5
2197-01-11,10
2197-01-12,7
2197-01-13,7
2197-01-14,4
2197-01-15,5
2197-01-16,9
2197-01-17,7
2197-01-18,14
2197-01-19,5
2197-01-20,5
2197-01-21,5
2197-01-22,5
2197-01-23,4
2197-01-24,7
2197-01-25,3
2197-01-26,5
2197-01-27,2
2197-01-28,8
2197-01-29,3
2197-01-30,8
2197-01-31,7
2197-02-01,3
2197-02-02,5
2197-02-03,2
2197-02-04,3
2197-02-05,5
2197-02-06,1
2197-02-07,4
2197-02-08,12
2197-02-09,6
2197-02-10,2
2197-02-11,5
2197-02-12,11
2197-02-13,5
2197-02-14,5
2197-02-15,10
2197-02-16,4
2197-02-17,7
2197-02-18,6
2197-02-19,7
2197-02-20,7
2197-02-21,7
2197-02-22,7
2197-02-23,7
2197-02-24,4
2197-02-25,8
2197-02-26,8
2197-02-27,8
2197-02-28,10
2197-03-01,3
2197-03-02,5
2197-03-03,5
2197-03-04,3
2197-03-05,4
2197-03-06,1
2197-03-07,7
2197-03-08,5
2197-03-09,9
2197-03-10,5
2197-03-11,5
2197-03-12,5
2197-03-13,9
2197-03-14,6
2197-03-15,3
2197-03-16,7
2197-03-17,9
2197-03-18,5
2197-03-19,4
2197-03-20,6
2197-03-21,10
2197-03-22,6
2197-03-23,3
2197-03-24,5
2197-03-25,4
2197-03-26,6
2197-03-27,4
2197-03-28,6
2197-03-29,8
2197-03-30,7
2197-03-31,4
2197-04-01,8
2197-04-02,7
2197-04-03,5
2197-04-04,10
2197-04-05,1
2197-04-06,6
2197-04-07,6
2197-04-08,6
2197-04-09,4
2197-04-10,3
2197-04-11,4
2197-04-12,5
2197-04-13,4
2197-04-14,5
2197-04-15,11
2197-04-16,6
2197-04-17,4
2197-04-18,8
2197-04-19,5
2197-04-20,6
2197-04-21,11
2197-04-22,5
2197-04-23,3
2197-04-24,7
2197-04-25,6
2197-04-26,9
2197-04-27,6
2197-04-28,4
2197-04-29,8
2197-04-30,2
2197-05-01,6
2197-05-02,1
2197-05-03,5
2197-05-04,6
2197-05-05,6
2197-05-06,10
2197-05-07,5
2197-05-08,2
2197-05-10,3
2197-05-11,3
2197-05-12,1
2197-05-13,11
2197-05-14,4
2197-05-15,5
2197-05-16,5
2197-05-17,7
2197-05-18,3
2197-05-19,9
2197-05-20,4
2197-05-21,9
2197-05-22,4
2197-05-23,6
2197-05-24,8
2197-05-25,1
2197-05-26,8
2197-05-27,7
2197-05-28,6
2197-05-29,3
2197-05-30,6
2197-05-31,2
2197-06-01,1
2197-06-02,6
2197-06-03,4
2197-06-04,3
2197-06-05,4
2197-06-06,3
2197-06-07,8
2197-06-08,3
2197-06-09,7
2197-06-10,8
2197-06-11,4
2197-06-12,11
2197-06-13,2
2197-06-14,4
2197-06-15,3
2197-06-16,3
2197-06-17,5
2197-06-18,4
2197-06-19,3
2197-06-20,6
2197-06-21,8
2197-06-22,4
2197-06-23,5
2197-06-24,8
2197-06-25,4
2197-06-26,5
2197-06-27,4
2197-06-28,5
2197-06-29,7
2197-06-30,6
2197-07-01,5
2197-07-02,5
2197-07-03,4
2197-07-04,7
2197-07-05,5
2197-07-06,8
2197-07-07,9
2197-07-08,4
2197-07-09,3
2197-07-10,5
2197-07-11,4
2197-07-12,7
2197-07-13,8
2197-07-14,5
2197-07-15,10
2197-07-16,3
2197-07-17,6
2197-07-18,7
2197-07-19,4
2197-07-20,4
2197-07-21,5
2197-07-22,3
2197-07-23,5
2197-07-24,3
2197-07-25,8
2197-07-26,8
2197-07-27,10
2197-07-28,2
2197-07-29,1
2197-07-30,3
2197-07-31,4
2197-08-01,5
2197-08-02,3
2197-08-03,5
2197-08-04,8
2197-08-05,7
2197-08-06,8
2197-08-07,4
2197-08-08,6
2197-08-09,10
2197-08-10,3
2197-08-11,7
2197-08-12,7
2197-08-13,2
2197-08-14,4
2197-08-15,5
2197-08-16,4
2197-08-17,8
2197-08-18,4
2197-08-19,4
2197-08-20,5
2197-08-21,8
2197-08-22,5
2197-08-23,3
2197-08-24,10
2197-08-25,5
2197-08-26,4
2197-08-27,4
2197-08-28,3
2197-08-29,6
2197-08-30,5
2197-08-31,3
2197-09-01,7
2197-09-02,3
2197-09-03,4
2197-09-04,7
2197-09-05,5
2197-09-06,5
2197-09-07,8
2197-09-08,3
2197-09-09,8
2197-09-10,5
2197-09-11,1
2197-09-12,7
2197-09-13,5
2197-09-14,3
2197-09-15,4
2197-09-16,4
2197-09-17,4
2197-09-18,3
2197-09-19,7
2197-09-20,4
2197-09-21,1
2197-09-22,5
2197-09-23,4
2197-09-24,4
2197-09-25,3
2197-09-26,5
2197-09-27,2
2197-09-28,3
2197-09-29,4
2197-09-30,5
2197-10-01,6
2197-10-02,3
2197-10-03,6
2197-10-04,2
2197-10-05,6
2197-10-06,4
2197-10-07,3
2197-10-08,10
2197-10-09,8
2197-10-10,5
2197-10-11,11
2197-10-12,6
2197-10-13,6
2197-10-14,5
2197-10-15,6
2197-10-16,3
2197-10-17,7
2197-10-18,5
2197-10-19,4
2197-10-20,7
2197-10-21,5
2197-10-22,6
2197-10-23,7
2197-10-24,5
2197-10-25,6
2197-10-26,6
2197-10-27,3
2197-10-28,9
2197-10-29,10
2197-10-30,11
2197-10-31,5
2197-11-01,7
2197-11-02,3
2197-11-03,4
2197-11-04,8
2197-11-05,10
2197-11-06,6
2197-11-07,3
2197-11-08,5
2197-11-09,7
2197-11-10,4
2197-11-11,7
2197-11-12,4
2197-11-13,3
2197-11-14,6
2197-11-15,4
2197-11-16,7
2197-11-17,7
2197-11-18,4
2197-11-19,7
2197-11-20,5
2197-11-21,6
2197-11-22,4
2197-11-23,7
2197-11-24,4
2197-11-25,6
2197-11-26,4
2197-11-27,3
2197-11-28,6
2197-11-29,8
2197-11-30,4
2197-12-01,7
2197-12-02,6
2197-12-03,8
2197-12-04,4
2197-12-05,6
2197-12-06,10
2197-12-07,5
2197-12-08,7
2197-12-09,6
2197-12-10,10
2197-12-11,4
2197-12-12,5
2197-12-13,3
2197-12-14,6
2197-12-15,8
2197-12-16,4
2197-12-17,11
2197-12-18,10
2197-12-19,4
2197-12-20,3
2197-12-21,4
2197-12-22,9
2197-12-23,10
2197-12-24,8
2197-12-25,5
2197-12-26,5
2197-12-27,5
2197-12-28,8
2197-12-29,4
2197-12-30,5
2197-12-31,7
2198-01-01,4
2198-01-02,5
2198-01-03,2
2198-01-04,6
2198-01-05,6
2198-01-06,8
2198-01-07,5
2198-01-08,5
2198-01-09,4
2198-01-10,6
2198-01-11,7
2198-01-12,8
2198-01-13,3
2198-01-14,2
2198-01-15,7
2198-01-16,3
2198-01-17,8
2198-01-18,3
2198-01-19,2
2198-01-20,5
2198-01-21,5
2198-01-22,5
2198-01-23,7
2198-01-24,4
2198-01-25,4
2198-01-26,2
2198-01-27,5
2198-01-28,3
2198-01-29,6
2198-01-30,3
2198-01-31,7
2198-02-01,6
2198-02-02,4
2198-02-03,1
2198-02-04,3
2198-02-05,2
2198-02-06,3
2198-02-07,10
2198-02-08,5
2198-02-09,10
2198-02-10,7
2198-02-11,8
2198-02-12,1
2198-02-13,5
2198-02-14,2
2198-02-15,6
2198-02-16,4
2198-02-17,9
2198-02-18,2
2198-02-19,6
2198-02-20,5
2198-02-21,3
2198-02-22,7
2198-02-23,5
2198-02-24,4
2198-02-25,4
2198-02-26,1
2198-02-27,5
2198-02-28,3
2198-03-01,4
2198-03-02,5
2198-03-03,7
2198-03-04,1
2198-03-05,4
2198-03-06,6
2198-03-07,4
2198-03-08,5
2198-03-09,2
2198-03-10,2
2198-03-11,7
2198-03-12,5
2198-03-13,6
2198-03-14,10
2198-03-15,6
2198-03-16,6
2198-03-17,4
2198-03-18,8
2198-03-19,5
2198-03-20,3
2198-03-21,5
2198-03-22,4
2198-03-23,5
2198-03-24,6
2198-03-25,4
2198-03-26,6
2198-03-27,7
2198-03-28,4
2198-03-29,6
2198-03-30,2
2198-03-31,1
2198-04-01,3
2198-04-02,7
2198-04-03,13
2198-04-04,9
2198-04-05,2
2198-04-06,3
2198-04-07,6
2198-04-08,7
2198-04-09,10
2198-04-10,6
2198-04-11,5
2198-04-12,4
2198-04-13,4
2198-04-14,5
2198-04-15,5
2198-04-16,10
2198-04-17,7
2198-04-18,5
2198-04-19,4
2198-04-20,3
2198-04-21,9
2198-04-22,6
2198-04-23,8
2198-04-24,10
2198-04-25,8
2198-04-26,5
2198-04-27,5
2198-04-28,6
2198-04-29,6
2198-04-30,4
2198-05-01,8
2198-05-02,6
2198-05-03,4
2198-05-04,8
2198-05-05,1
2198-05-06,8
2198-05-07,6
2198-05-08,10
2198-05-09,6
2198-05-10,3
2198-05-11,7
2198-05-12,6
2198-05-13,4
2198-05-14,4
2198-05-15,5
2198-05-16,8
2198-05-17,1
2198-05-18,3
2198-05-19,4
2198-05-20,6
2198-05-21,5
2198-05-22,4
2198-05-23,6
2198-05-24,4
2198-05-25,3
2198-05-26,9
2198-05-27,6
2198-05-28,7
2198-05-29,5
2198-05-30,5
2198-05-31,10
2198-06-01,2
2198-06-02,3
2198-06-03,1
2198-06-04,5
2198-06-05,5
2198-06-06,6
2198-06-07,6
2198-06-09,4
2198-06-10,7
2198-06-11,8
2198-06-12,2
2198-06-13,6
2198-06-14,8
2198-06-15,7
2198-06-16,8
2198-06-17,10
2198-06-18,4
2198-06-19,6
2198-06-20,2
2198-06-21,4
2198-06-22,3
2198-06-23,1
2198-06-24,6
2198-06-25,8
2198-06-26,4
2198-06-27,1
2198-06-28,4
2198-06-29,5
2198-06-30,5
2198-07-01,9
2198-07-02,1
2198-07-03,4
2198-07-04,2
2198-07-05,12
2198-07-06,5
2198-07-07,4
2198-07-08,2
2198-07-09,4
2198-07-10,3
2198-07-11,8
2198-07-12,5
2198-07-13,7
2198-07-14,2
2198-07-15,4
2198-07-16,4
2198-07-17,4
2198-07-18,2
2198-07-19,1
2198-07-20,8
2198-07-21,3
2198-07-22,3
2198-07-23,2
2198-07-24,6
2198-07-25,3
2198-07-26,7
2198-07-27,4
2198-07-28,6
2198-07-29,9
2198-07-30,4
2198-07-31,6
2198-08-01,2
2198-08-02,3
2198-08-03,6
2198-08-04,4
2198-08-05,8
2198-08-06,6
2198-08-07,10
2198-08-08,5
2198-08-09,3
2198-08-10,6
2198-08-11,2
2198-08-12,3
2198-08-13,3
2198-08-14,8
2198-08-15,2
2198-08-16,4
2198-08-17,2
2198-08-18,3
2198-08-19,4
2198-08-20,6
2198-08-21,2
2198-08-22,3
2198-08-23,5
2198-08-24,4
2198-08-25,4
2198-08-26,1
2198-08-27,4
2198-08-28,4
2198-08-29,9
2198-08-30,4
2198-08-31,7
2198-09-01,1
2198-09-02,3
2198-09-03,6
2198-09-04,6
2198-09-05,6
2198-09-06,8
2198-09-07,5
2198-09-08,5
2198-09-09,6
2198-09-10,6
2198-09-11,1
2198-09-12,6
2198-09-13,3
2198-09-14,3
2198-09-15,3
2198-09-16,3
2198-09-17,9
2198-09-18,4
2198-09-19,1
2198-09-20,1
2198-09-21,4
2198-09-22,4
2198-09-23,4
2198-09-24,3
2198-09-25,4
2198-09-26,3
2198-09-27,6
2198-09-28,6
2198-09-29,5
2198-09-30,5
2198-10-01,6
2198-10-02,6
2198-10-03,4
2198-10-04,8
2198-10-05,4
2198-10-06,8
2198-10-07,2
2198-10-08,5
2198-10-09,7
2198-10-10,6
2198-10-11,4
2198-10-12,2
2198-10-13,6
2198-10-14,4
2198-10-15,5
2198-10-16,3
2198-10-18,5
2198-10-19,4
2198-10-20,2
2198-10-21,3
2198-10-22,3
2198-10-23,3
2198-10-24,5
2198-10-25,8
2198-10-26,7
2198-10-27,6
2198-10-28,4
2198-10-29,2
2198-10-30,4
2198-10-31,5
2198-11-01,3
2198-11-02,3
2198-11-03,7
2198-11-04,7
2198-11-05,4
2198-11-06,8
2198-11-07,7
2198-11-08,2
2198-11-09,6
2198-11-10,5
2198-11-11,9
2198-11-12,3
2198-11-13,6
2198-11-14,1
2198-11-15,5
2198-11-16,7
2198-11-17,4
2198-11-18,4
2198-11-19,3
2198-11-20,3
2198-11-21,1
2198-11-22,4
2198-11-23,5
2198-11-24,7
2198-11-25,7
2198-11-26,5
2198-11-27,6
2198-11-28,6
2198-11-29,7
2198-11-30,4
2198-12-01,1
2198-12-02,6
2198-12-03,7
2198-12-04,5
2198-12-05,5
2198-12-06,6
2198-12-07,1
2198-12-08,4
2198-12-09,5
2198-12-10,4
2198-12-11,6
2198-12-12,6
2198-12-13,6
2198-12-14,10
2198-12-15,5
2198-12-16,8
2198-12-17,5
2198-12-18,8
2198-12-19,8
2198-12-20,6
2198-12-21,4
2198-12-22,5
2198-12-23,8
2198-12-24,8
2198-12-25,3
2198-12-26,5
2198-12-27,7
2198-12-28,5
2198-12-29,6
2198-12-30,2
2198-12-31,8
2199-01-01,8
2199-01-02,11
2199-01-03,2
2199-01-04,2
2199-01-05,7
2199-01-06,3
2199-01-07,4
2199-01-08,6
2199-01-09,7
2199-01-10,2
2199-01-11,7
2199-01-12,5
2199-01-13,11
2199-01-14,6
2199-01-15,5
2199-01-16,4
2199-01-17,8
2199-01-18,3
2199-01-19,8
2199-01-20,2
2199-01-21,5
2199-01-22,4
2199-01-23,4
2199-01-24,1
2199-01-25,8
2199-01-26,4
2199-01-27,4
2199-01-28,3
2199-01-29,4
2199-01-30,4
2199-01-31,3
2199-02-01,2
2199-02-02,2
2199-02-03,8
2199-02-04,7
2199-02-05,8
2199-02-06,3
2199-02-07,2
2199-02-08,3
2199-02-09,5
2199-02-10,6
2199-02-11,4
2199-02-12,7
2199-02-13,5
2199-02-14,5
2199-02-15,7
2199-02-16,4
2199-02-17,3
2199-02-18,2
2199-02-19,1
2199-02-20,7
2199-02-21,6
2199-02-22,6
2199-02-23,5
2199-02-24,2
2199-02-25,5
2199-02-26,6
2199-02-27,5
2199-02-28,4
2199-03-01,5
2199-03-02,7
2199-03-03,5
2199-03-04,5
2199-03-05,5
2199-03-06,8
2199-03-07,5
2199-03-08,4
2199-03-09,4
2199-03-10,3
2199-03-11,4
2199-03-12,3
2199-03-13,4
2199-03-14,5
2199-03-15,6
2199-03-16,9
2199-03-17,4
2199-03-18,4
2199-03-19,11
2199-03-20,1
2199-03-21,4
2199-03-22,3
2199-03-23,1
2199-03-24,5
2199-03-25,1
2199-03-26,4
2199-03-27,5
2199-03-28,8
2199-03-29,6
2199-03-30,3
2199-03-31,5
2199-04-01,2
2199-04-02,7
2199-04-03,4
2199-04-04,6
2199-04-05,8
2199-04-06,4
2199-04-07,6
2199-04-08,7
2199-04-09,2
2199-04-10,3
2199-04-11,8
2199-04-12,2
2199-04-13,3
2199-04-14,8
2199-04-15,5
2199-04-16,7
2199-04-17,10
2199-04-18,6
2199-04-19,5
2199-04-20,4
2199-04-21,3
2199-04-22,11
2199-04-23,4
2199-04-24,6
2199-04-25,6
2199-04-26,4
2199-04-27,5
2199-04-28,3
2199-04-29,3
2199-04-30,1
2199-05-01,2
2199-05-02,8
2199-05-03,4
2199-05-04,2
2199-05-05,7
2199-05-06,5
2199-05-07,3
2199-05-08,9
2199-05-09,5
2199-05-10,1
2199-05-11,5
2199-05-12,10
2199-05-13,5
2199-05-14,5
2199-05-15,7
2199-05-16,5
2199-05-17,7
2199-05-18,4
2199-05-19,6
2199-05-20,4
2199-05-21,5
2199-05-22,4
2199-05-23,3
2199-05-24,2
2199-05-25,6
2199-05-26,2
2199-05-27,5
2199-05-28,3
2199-05-29,2
2199-05-30,5
2199-05-31,7
2199-06-01,4
2199-06-02,2
2199-06-03,7
2199-06-04,5
2199-06-05,3
2199-06-06,8
2199-06-07,5
2199-06-08,7
2199-06-09,2
2199-06-10,3
2199-06-11,5
2199-06-12,3
2199-06-13,6
2199-06-14,3
2199-06-15,6
2199-06-16,6
2199-06-17,5
2199-06-18,7
2199-06-19,7
2199-06-20,3
2199-06-21,4
2199-06-22,6
2199-06-23,7
2199-06-24,2
2199-06-25,4
2199-06-26,5
2199-06-27,5
2199-06-28,4
2199-06-29,3
2199-06-30,6
2199-07-01,4
2199-07-02,5
2199-07-03,7
2199-07-04,3
2199-07-05,7
2199-07-07,6
2199-07-08,5
2199-07-09,7
2199-07-10,5
2199-07-11,2
2199-07-12,5
2199-07-13,4
2199-07-14,4
2199-07-15,3
2199-07-16,6
2199-07-17,4
2199-07-18,4
2199-07-19,3
2199-07-20,6
2199-07-21,3
2199-07-22,9
2199-07-23,7
2199-07-24,4
2199-07-25,6
2199-07-26,6
2199-07-27,2
2199-07-28,8
2199-07-29,1
2199-07-30,5
2199-07-31,4
2199-08-01,3
2199-08-02,3
2199-08-03,1
2199-08-04,8
2199-08-05,3
2199-08-06,6
2199-08-07,2
2199-08-09,3
2199-08-10,1
2199-08-11,4
2199-08-12,2
2199-08-13,3
2199-08-14,2
2199-08-15,4
2199-08-16,10
2199-08-17,6
2199-08-18,5
2199-08-19,4
2199-08-20,11
2199-08-21,4
2199-08-22,3
2199-08-23,5
2199-08-24,6
2199-08-25,4
2199-08-26,7
2199-08-27,3
2199-08-28,8
2199-08-29,7
2199-08-30,8
2199-08-31,3
2199-09-01,6
2199-09-02,6
2199-09-03,6
2199-09-04,5
2199-09-05,5
2199-09-06,3
2199-09-07,5
2199-09-08,2
2199-09-09,4
2199-09-10,4
2199-09-11,5
2199-09-12,1
2199-09-13,5
2199-09-14,4
2199-09-15,5
2199-09-16,3
2199-09-17,4
2199-09-18,7
2199-09-19,5
2199-09-20,6
2199-09-21,3
2199-09-22,4
2199-09-23,2
2199-09-25,5
2199-09-26,3
2199-09-27,5
2199-09-28,4
2199-09-29,4
2199-09-30,5
2199-10-01,7
2199-10-02,2
2199-10-03,5
2199-10-04,4
2199-10-05,3
2199-10-06,8
2199-10-07,3
2199-10-08,5
2199-10-09,4
2199-10-10,3
2199-10-11,7
2199-10-12,8
2199-10-13,8
2199-10-14,4
2199-10-15,6
2199-10-16,7
2199-10-17,13
2199-10-18,3
2199-10-19,7
2199-10-20,7
2199-10-21,9
2199-10-22,4
2199-10-23,3
2199-10-24,5
2199-10-25,3
2199-10-26,3
2199-10-27,2
2199-10-28,5
2199-10-29,4
2199-10-30,4
2199-10-31,6
2199-11-01,2
2199-11-02,3
2199-11-03,6
2199-11-04,4
2199-11-05,5
2199-11-06,6
2199-11-07,5
2199-11-08,8
2199-11-09,4
2199-11-10,5
2199-11-11,5
2199-11-12,8
2199-11-13,5
2199-11-14,4
2199-11-15,5
2199-11-16,3
2199-11-17,4
2199-11-18,5
2199-11-19,4
2199-11-20,1
2199-11-21,5
2199-11-22,4
2199-11-23,3
2199-11-24,2
2199-11-25,7
2199-11-26,6
2199-11-27,5
2199-11-28,6
2199-11-29,8
2199-11-30,4
2199-12-01,6
2199-12-02,5
2199-12-03,6
2199-12-04,4
2199-12-05,7
2199-12-06,4
2199-12-07,7
2199-12-08,3
2199-12-09,3
2199-12-10,2
2199-12-11,5
2199-12-12,5
2199-12-13,2
2199-12-14,6
2199-12-15,3
2199-12-16,11
2199-12-17,3
2199-12-18,8
2199-12-19,4
2199-12-20,2
2199-12-21,8
2199-12-22,6
2199-12-23,3
2199-12-24,8
2199-12-25,8
2199-12-26,3
2199-12-27,7
2199-12-28,1
2199-12-29,2
2199-12-30,1
2199-12-31,5
2200-01-01,3
2200-01-02,1
2200-01-03,5
2200-01-04,8
2200-01-05,4
2200-01-06,2
2200-01-07,2
2200-01-08,8
2200-01-09,5
2200-01-10,5
2200-01-11,8
2200-01-12,3
2200-01-13,6
2200-01-14,5
2200-01-15,6
2200-01-16,5
2200-01-17,6
2200-01-18,1
2200-01-19,3
2200-01-20,6
2200-01-21,6
2200-01-22,2
2200-01-23,6
2200-01-24,8
2200-01-25,4
2200-01-26,3
2200-01-27,5
2200-01-28,2
2200-01-29,9
2200-01-30,4
2200-01-31,6
2200-02-01,4
2200-02-02,5
2200-02-03,5
2200-02-04,4
2200-02-05,4
2200-02-06,4
2200-02-07,1
2200-02-08,5
2200-02-09,3
2200-02-10,5
2200-02-11,7
2200-02-12,1
2200-02-13,5
2200-02-14,3
2200-02-15,5
2200-02-16,9
2200-02-17,1
2200-02-18,7
2200-02-19,1
2200-02-20,4
2200-02-21,7
2200-02-22,7
2200-02-23,4
2200-02-24,5
2200-02-25,6
2200-02-26,6
2200-02-27,5
2200-02-28,4
2200-03-01,6
2200-03-02,5
2200-03-03,3
2200-03-04,4
2200-03-05,5
2200-03-06,4
2200-03-07,3
2200-03-08,7
2200-03-09,10
2200-03-10,4
2200-03-11,7
2200-03-12,4
2200-03-13,7
2200-03-14,3
2200-03-15,3
2200-03-16,4
2200-03-17,5
2200-03-18,8
2200-03-19,5
2200-03-20,4
2200-03-21,8
2200-03-22,6
2200-03-23,2
2200-03-24,7
2200-03-25,6
2200-03-26,7
2200-03-27,7
2200-03-28,3
2200-03-29,4
2200-03-30,5
2200-03-31,4
2200-04-01,1
2200-04-02,8
2200-04-03,3
2200-04-04,5
2200-04-05,4
2200-04-06,3
2200-04-07,1
2200-04-08,3
2200-04-09,3
2200-04-10,8
2200-04-11,6
2200-04-12,9
2200-04-13,7
2200-04-14,6
2200-04-15,6
2200-04-16,9
2200-04-17,4
2200-04-18,2
2200-04-19,8
2200-04-20,1
2200-04-21,3
2200-04-22,6
2200-04-23,6
2200-04-24,5
2200-04-25,4
2200-04-26,3
2200-04-27,3
2200-04-28,3
2200-04-29,8
2200-04-30,3
2200-05-01,3
2200-05-02,1
2200-05-03,6
2200-05-04,4
2200-05-05,5
2200-05-06,4
2200-05-07,4
2200-05-08,3
2200-05-09,2
2200-05-10,4
2200-05-11,2
2200-05-12,3
2200-05-13,5
2200-05-14,6
2200-05-15,2
2200-05-16,2
2200-05-17,3
2200-05-18,1
2200-05-19,5
2200-05-20,10
2200-05-21,1
2200-05-22,4
2200-05-23,4
2200-05-25,9
2200-05-26,3
2200-05-27,3
2200-05-28,1
2200-05-29,9
2200-05-30,5
2200-05-31,3
2200-06-01,4
2200-06-02,5
2200-06-03,1
2200-06-04,4
2200-06-05,7
2200-06-06,4
2200-06-07,1
2200-06-08,4
2200-06-09,3
2200-06-10,9
2200-06-11,2
2200-06-12,7
2200-06-13,3
2200-06-14,3
2200-06-15,5
2200-06-16,8
2200-06-17,8
2200-06-18,6
2200-06-19,5
2200-06-20,8
2200-06-21,5
2200-06-22,7
2200-06-23,5
2200-06-24,2
2200-06-25,4
2200-06-26,9
2200-06-27,2
2200-06-28,4
2200-06-29,7
2200-06-30,5
2200-07-01,4
2200-07-02,5
2200-07-03,4
2200-07-04,7
2200-07-05,5
2200-07-06,5
2200-07-07,6
2200-07-08,4
2200-07-09,2
2200-07-10,4
2200-07-11,7
2200-07-12,2
2200-07-13,3
2200-07-14,7
2200-07-15,3
2200-07-16,4
2200-07-17,3
2200-07-18,3
2200-07-19,7
2200-07-20,5
2200-07-21,3
2200-07-22,4
2200-07-23,7
2200-07-24,3
2200-07-25,1
2200-07-26,4
2200-07-27,6
2200-07-28,6
2200-07-29,4
2200-07-30,3
2200-07-31,3
2200-08-01,4
2200-08-02,2
2200-08-03,1
2200-08-04,4
2200-08-05,6
2200-08-06,3
2200-08-07,6
2200-08-08,5
2200-08-09,8
2200-08-10,6
2200-08-11,8
2200-08-12,7
2200-08-13,9
2200-08-14,4
2200-08-15,2
2200-08-16,2
2200-08-17,7
2200-08-18,5
2200-08-19,6
2200-08-20,5
2200-08-21,3
2200-08-22,6
2200-08-23,1
2200-08-24,2
2200-08-25,4
2200-08-26,7
2200-08-27,3
2200-08-28,3
2200-08-29,5
2200-08-30,7
2200-08-31,1
2200-09-01,6
2200-09-02,4
2200-09-03,1
2200-09-04,7
2200-09-05,5
2200-09-06,1
2200-09-07,7
2200-09-08,2
2200-09-09,5
2200-09-10,6
2200-09-11,4
